wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/tango2/test/103312.wav,A man speaks followed by several clicks then an engine struggling to start,8,0013,tango,False,test,test
/audiocaps/test/102908.wav,A man speaks followed by several clicks then an engine struggling to start,0,0013,natural,True,excluded,
/tango/train/63527.wav,"Metal thumping occurs in the foreground and a whistle occurs in the background, after which an adult female speaks and then metal clicking occurs",8,0013,tango,False,train,train
/audioldm/test/103312.wav,A man speaks followed by several clicks then an engine struggling to start,9,0013,audioldm,False,test,test
/audiocaps/train/40994.wav,A man is speaking followed by a vibration noise from an engine,10,0013,natural,False,train,train
/audioldm2/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,2,0013,audioldm,False,test,test
/audiocaps/test/105996.wav,A motor vehicle engine idles nearby at a moderate speed,0,0013,natural,True,excluded,
/tango2/train/40994.wav,A man is speaking followed by a vibration noise from an engine,10,0013,tango,False,train,train
/audiocaps/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,7,0013,natural,False,test,test
/tango/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,6,0013,tango,False,test,test
/tango2/train/18994.wav,Continuous running water and light wind,7,0014,tango,False,train,train
/tango2/test/103935.wav,A few seconds of silence then a rasping sound against wood,10,0014,tango,False,validation,test
/audiocaps/train/18994.wav,Continuous running water and light wind,10,0014,natural,False,train,train
/audiocaps/test/107207.wav,"A sewing machine in the distant with indiscernible speech, followed by a sewing machine nearby",0,0014,natural,True,excluded,
/tango/test/104347.wav,A man speaking softly followed by a goat speaking then a cow mooing in the distance as birds chirp in the background,1,0014,tango,False,validation,test
/audiocaps/train/73347.wav,"A frog croaks several times, followed by a human making imitation frog noises several times",9,0014,natural,False,train,train
/tango/test/481.wav,Muffled sounds followed by metal being hit,7,0014,tango,False,validation,test
/audiocaps/test/104347.wav,A man speaking softly followed by a goat speaking then a cow mooing in the distance as birds chirp in the background,2,0014,natural,False,validation,test
/tango/train/73347.wav,"A frog croaks several times, followed by a human making imitation frog noises several times",0,0014,tango,False,train,train
/audioldm/test/103935.wav,A few seconds of silence then a rasping sound against wood,8,0014,audioldm,False,validation,test
/audioldm2/test/104347.wav,A man speaking softly followed by a goat speaking then a cow mooing in the distance as birds chirp in the background,2,0014,audioldm,False,validation,test
/audioldm2/train/2900.wav,"A sewing machine in the distant with indiscernible speech, followed by a sewing machine nearby",5,0014,audioldm,False,train,train
/audiocaps/train/2900.wav,"A sewing machine in the distant with indiscernible speech, followed by a sewing machine nearby",1,0014,natural,False,train,train
/audioldm/train/18994.wav,Continuous running water and light wind,3,0014,audioldm,False,train,train
/audioldm2/test/481.wav,Muffled sounds followed by metal being hit,5,0014,audioldm,False,validation,test
/audiocaps/train/13933.wav,A few seconds of silence then a rasping sound against wood,0,0014,natural,True,excluded,
/audiocaps/test/107023.wav,"A frog croaks several times, followed by a human making imitation frog noises several times",0,0014,natural,True,excluded,
/audiocaps/test/481.wav,Muffled sounds followed by metal being hit,0,0014,natural,False,validation,test
/audiocaps/test/103935.wav,A few seconds of silence then a rasping sound against wood,10,0014,natural,False,validation,test
/tango/train/2900.wav,"A sewing machine in the distant with indiscernible speech, followed by a sewing machine nearby",6,0014,tango,False,train,train
/audioldm2/train/73347.wav,"A frog croaks several times, followed by a human making imitation frog noises several times",0,0014,audioldm,False,train,train
/tango/train/91139.wav,A woman talks nearby as water pours,10,0015,tango,False,train,train
/tango/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,8,0015,tango,False,train,train
/audioldm/train/101862.wav,Distant speech together with rustling and clanking,9,0015,audioldm,False,train,train
/audiocaps/test/105649.wav,Wind is gusting while a jet engine is running,0,0015,natural,True,excluded,
/audioldm/train/18202.wav,Wind is gusting while a jet engine is running,5,0015,audioldm,False,train,train
/audioldm/test/103995.wav,Loud bursts and pops with men speaking,10,0015,audioldm,False,validation,test
/audiocaps/train/10872.wav,A car motor races by loudly at first and the softly and then idles,0,0015,natural,True,excluded,
/audiocaps/train/93255.wav,A car motor races by loudly at first and the softly and then idles,9,0015,natural,False,train,train
/audiocaps/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,9,0015,natural,False,train,train
/audiocaps/test/103995.wav,Loud bursts and pops with men speaking,7,0015,natural,False,validation,test
/audiocaps/train/18202.wav,Wind is gusting while a jet engine is running,10,0015,natural,False,train,train
/tango2/train/18202.wav,Wind is gusting while a jet engine is running,10,0015,tango,False,train,train
/audioldm2/train/91139.wav,A woman talks nearby as water pours,9,0015,audioldm,False,train,train
/audiocaps/train/101862.wav,Distant speech together with rustling and clanking,3,0015,natural,False,train,train
/audioldm2/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,1,0015,audioldm,False,train,train
/tango2/train/101862.wav,Distant speech together with rustling and clanking,9,0015,tango,False,train,train
/audiocaps/train/91139.wav,A woman talks nearby as water pours,9,0015,natural,False,train,train
/audiocaps/train/61705.wav,Loud bursts and pops with men speaking,0,0015,natural,True,excluded,
/tango/train/93255.wav,A car motor races by loudly at first and the softly and then idles,1,0015,tango,False,train,train
/audioldm2/train/93255.wav,A car motor races by loudly at first and the softly and then idles,2,0015,audioldm,False,train,train
/tango2/test/103995.wav,Loud bursts and pops with men speaking,8,0015,tango,False,validation,test
/audiocaps/train/5684.wav,Faint wind followed by running vehicle,10,0016,natural,False,train,train
/tango/train/7882.wav,"Water is pouring and gurgling, then a brush is scrubbing",10,0016,tango,False,train,train
/tango/test/107048.wav,Continuous buzzing and clanking,9,0016,tango,False,test,test
/audiocaps/train/63113.wav,Toilet flushing followed by a silence,10,0016,natural,False,train,train
/audioldm2/test/107048.wav,Continuous buzzing and clanking,8,0016,audioldm,False,test,test
/audioldm2/train/7882.wav,"Water is pouring and gurgling, then a brush is scrubbing",10,0016,audioldm,False,train,train
/audioldm2/test/107272.wav,An engine starting and running,9,0016,audioldm,False,test,test
/tango2/train/5684.wav,Faint wind followed by running vehicle,10,0016,tango,False,train,train
/audiocaps/train/7882.wav,"Water is pouring and gurgling, then a brush is scrubbing",9,0016,natural,False,train,train
/audiocaps/test/104699.wav,An engine starting and running,0,0016,natural,True,excluded,
/audiocaps/test/107032.wav,A tractor engine driving by followed by a car horn honking and wind blowing on a microphone,8,0016,natural,False,validation,test
/tango2/train/63113.wav,Toilet flushing followed by a silence,10,0016,tango,False,train,train
/audiocaps/test/107272.wav,An engine starting and running,10,0016,natural,False,test,test
/audioldm/train/5684.wav,Faint wind followed by running vehicle,8,0016,audioldm,False,train,train
/audiocaps/test/107048.wav,Continuous buzzing and clanking,2,0016,natural,False,test,test
/audioldm/train/63113.wav,Toilet flushing followed by a silence,0,0016,audioldm,False,train,train
/audiocaps/train/36507.wav,A tractor engine driving by followed by a car horn honking and wind blowing on a microphone,0,0016,natural,True,excluded,
/audiocaps/train/97258.wav,Toilet flushing followed by a silence,0,0016,natural,True,excluded,
/tango/test/107272.wav,An engine starting and running,5,0016,tango,False,test,test
/audioldm2/test/107032.wav,A tractor engine driving by followed by a car horn honking and wind blowing on a microphone,2,0016,audioldm,False,validation,test
/tango/test/107032.wav,A tractor engine driving by followed by a car horn honking and wind blowing on a microphone,0,0016,tango,False,validation,test
/audioldm2/train/18801.wav,A woman delivering a speech,10,0017,audioldm,False,train,train
/audioldm2/test/107210.wav,A loud engine is on as birds chirp and people are talking,1,0017,audioldm,False,excluded,test
/audiocaps/train/18801.wav,A woman delivering a speech,3,0017,natural,False,train,train
/tango/test/105132.wav,A couple of loud snores one after the other,10,0017,tango,False,excluded,test
/tango2/test/104544.wav,Light rainfall together with rustling,8,0017,tango,False,excluded,test
/audioldm2/test/105132.wav,A couple of loud snores one after the other,10,0017,audioldm,False,excluded,test
/audioldm/test/104544.wav,Light rainfall together with rustling,10,0017,audioldm,False,excluded,test
/tango/train/18801.wav,A woman delivering a speech,10,0017,tango,False,train,train
/audioldm/train/18488.wav,A siren rings and is turned off then a man speaks,5,0017,audioldm,False,train,train
/audiocaps/train/23551.wav,A loud engine is on as birds chirp and people are talking,3,0017,natural,True,excluded,
/audiocaps/test/104544.wav,Light rainfall together with rustling,10,0017,natural,False,excluded,test
/tango2/train/18488.wav,A siren rings and is turned off then a man speaks,8,0017,tango,False,train,train
/tango/test/107210.wav,A loud engine is on as birds chirp and people are talking,10,0017,tango,False,excluded,test
/audiocaps/train/18488.wav,A siren rings and is turned off then a man speaks,10,0017,natural,False,train,train
/audiocaps/test/106632.wav,A saw running continuously,10,0017,natural,False,excluded,test
/audiocaps/test/107210.wav,A loud engine is on as birds chirp and people are talking,0,0017,natural,False,excluded,test
/audiocaps/train/64289.wav,A siren rings and is turned off then a man speaks,0,0017,natural,True,excluded,
/audiocaps/test/105132.wav,A couple of loud snores one after the other,10,0017,natural,False,excluded,test
/audioldm/test/106632.wav,A saw running continuously,2,0017,audioldm,False,excluded,test
/audiocaps/train/39128.wav,A saw running continuously,0,0017,natural,True,excluded,
/tango2/test/106632.wav,A saw running continuously,4,0017,tango,False,excluded,test
/audiocaps/train/26950.wav,Repeative scraping followed by clanking,10,0018,natural,False,excluded,train
/tango/train/2096.wav,"Male speaking, drill",8,0018,tango,False,excluded,train
/tango2/test/103445.wav,Scratching noises accompanied by a female voice,10,0018,tango,False,excluded,test
/audiocaps/test/103445.wav,Scratching noises accompanied by a female voice,8,0018,natural,False,excluded,test
/audioldm/test/103445.wav,Scratching noises accompanied by a female voice,10,0018,audioldm,False,excluded,test
/audiocaps/train/92846.wav,Scratching noises accompanied by a female voice,1,0018,natural,True,excluded,
/audiocaps/train/2096.wav,"Male speaking, drill",10,0018,natural,False,excluded,train
